datetime,log_type,item,amount,change_detail,balance_before,balance_after,inventory_after,item_stock_after
2026-02-12 13:43:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 93, ""100"": 76, ""50"": 95, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 3}"
2026-02-12 15:53:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 92, ""100"": 73, ""50"": 95, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 2}"
2026-02-12 16:39:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 91, ""100"": 70, ""50"": 94, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 2, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 2}"
2026-02-12 19:42:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 90, ""100"": 66, ""50"": 94, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 2, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 2}"
2026-02-12 22:41:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 89, ""100"": 63, ""50"": 93, ""10"": 88, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 2}"
2026-02-12 23:30:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 89, ""100"": 64, ""50"": 93, ""10"": 88, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 2}"
2026-02-13 01:22:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 88, ""100"": 61, ""50"": 92, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 2}"
2026-02-13 02:20:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 87, ""100"": 58, ""50"": 92, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 2, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 03:12:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 86, ""100"": 55, ""50"": 91, ""10"": 82, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 1, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 05:37:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 85, ""100"": 52, ""50"": 90, ""10"": 80, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 1, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 07:57:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 84, ""100"": 49, ""50"": 89, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 10:16:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 83, ""100"": 45, ""50"": 89, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 12:59:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 82, ""100"": 41, ""50"": 89, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 14:39:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 82, ""100"": 42, ""50"": 89, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 16:58:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 120, ""500"": 81, ""100"": 39, ""50"": 88, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 19:53:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 121, ""500"": 80, ""100"": 35, ""50"": 88, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 20:43:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 122, ""500"": 79, ""100"": 32, ""50"": 87, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 1, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-13 23:37:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 123, ""500"": 78, ""100"": 28, ""50"": 87, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 2}"
2026-02-14 02:49:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 124, ""500"": 77, ""100"": 25, ""50"": 87, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 2}"
2026-02-14 04:51:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 125, ""500"": 76, ""100"": 22, ""50"": 87, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 07:17:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 126, ""500"": 75, ""100"": 19, ""50"": 87, ""10"": 73, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 2, ""Orange"": 4, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 08:03:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 127, ""500"": 74, ""100"": 16, ""50"": 86, ""10"": 73, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 09:42:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 128, ""500"": 73, ""100"": 13, ""50"": 86, ""10"": 69, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 10:57:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 128, ""500"": 74, ""100"": 13, ""50"": 86, ""10"": 69, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 13:16:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 129, ""500"": 74, ""100"": 13, ""50"": 86, ""10"": 69, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 13:49:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 130, ""500"": 73, ""100"": 10, ""50"": 85, ""10"": 69, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 3, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 14:09:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 131, ""500"": 72, ""100"": 7, ""50"": 84, ""10"": 66, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 15:40:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 132, ""500"": 72, ""100"": 7, ""50"": 84, ""10"": 66, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 16:29:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 133, ""500"": 71, ""100"": 4, ""50"": 83, ""10"": 64, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 2, ""Coffee"": 1, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 17:47:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 134, ""500"": 70, ""100"": 1, ""50"": 82, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 18:53:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 134, ""500"": 70, ""100"": 2, ""50"": 82, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 21:37:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 134, ""500"": 70, ""100"": 3, ""50"": 82, ""10"": 61, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 2, ""Monster"": 1}"
2026-02-14 22:52:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 135, ""500"": 69, ""100"": 0, ""50"": 82, ""10"": 59, ""5"": 100, ""1"": 100}","{""Water"": 0, ""Tea"": 1, ""Coffee"": 1, ""Cider"": 0, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 1, ""Monster"": 1}"
2026-02-15 00:36:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 02:55:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 100, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 03:42:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 99, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 04:03:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 91, ""50"": 98, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 05:36:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 05:59:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 100, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-15 08:52:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 09:47:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 10:38:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 98, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 12:14:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 91, ""50"": 97, ""10"": 92, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 13:42:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 87, ""50"": 97, ""10"": 92, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 16:03:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 84, ""50"": 96, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 17:19:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 94, ""100"": 81, ""50"": 96, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2026-02-15 19:29:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 93, ""100"": 78, ""50"": 96, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 3}"
2026-02-15 21:16:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2026-02-15 22:33:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 100, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-15 23:58:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-16 00:47:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 95, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-16 01:33:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 92, ""50"": 98, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-16 04:24:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 89, ""50"": 97, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-16 04:58:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 86, ""50"": 96, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-16 07:53:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 95, ""100"": 86, ""50"": 96, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-16 11:09:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 94, ""100"": 82, ""50"": 96, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2026-02-16 11:58:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 93, ""100"": 79, ""50"": 96, ""10"": 88, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 3, ""Monster"": 5}"
2026-02-16 13:37:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 92, ""100"": 76, ""50"": 96, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 5}"
2026-02-16 14:43:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 91, ""100"": 73, ""50"": 95, ""10"": 84, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 2, ""Monster"": 5}"
2026-02-16 16:33:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 90, ""100"": 70, ""50"": 95, ""10"": 82, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 5}"
2026-02-16 19:46:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 89, ""100"": 67, ""50"": 94, ""10"": 82, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 3, ""Cider"": 5, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 5}"
2026-02-16 21:06:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 88, ""100"": 64, ""50"": 93, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 2, ""Coffee"": 3, ""Cider"": 5, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 5}"
2026-02-16 22:44:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 87, ""100"": 61, ""50"": 92, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 2, ""Coffee"": 3, ""Cider"": 5, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 5}"
2026-02-17 01:16:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 86, ""100"": 58, ""50"": 91, ""10"": 78, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 2, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 5}"
2026-02-17 03:23:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 85, ""100"": 54, ""50"": 91, ""10"": 78, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 5}"
2026-02-17 06:16:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 84, ""100"": 51, ""50"": 90, ""10"": 76, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 2, ""Orange"": 5, ""Cocoa"": 1, ""Monster"": 5}"
